Study.area,Region.Label,Area,Sample.Label,Effort,distance,size,side,exp,fatigue,gscat,vis,glare,ssmi,altitude,obsname
Nominal_area,1,1000000,99A85,54.66,338.53,1,R,714.4,65.51,1,G,N,38,49.0805,HZ
Nominal_area,1,1000000,99A85,54.66,149.58,1,R,714.4,67.33,1,G,N,38,49.0805,HZ
Nominal_area,1,1000000,99A86,47.59,86.8,1,L,353.1,15.86,1,G,N,63,48.4675,FM
Nominal_area,1,1000000,99A86,47.59,138.2,3,R,353.1,15.93,3,G,N,63,48.4675,LM
Nominal_area,1,1000000,99A86,47.59,467.42,1,R,353.1,16.08,1,G,N,63,48.4675,LM
Nominal_area,1,1000000,99A86,47.59,182.94,1,R,530.9,16.15,1,G,N,63,48.4675,SW
Nominal_area,1,1000000,99A86,47.59,196.84,1,R,353.1,16.45,1,G,N,63,48.4675,LM
Nominal_area,1,1000000,99A86,47.59,318.2,1,L,442.2,17.1,1,G,N,63,48.4675,MS
Nominal_area,1,1000000,99A86,47.59,671.68,1,L,353.1,17.23,1,G,N,63,48.4675,FM
Nominal_area,1,1000000,99A86,47.59,342.32,1,L,442.2,18.91,1,G,N,63,48.50226,MS
Nominal_area,1,1000000,99A86,47.59,373.97,1,R,353.1,22.91,1,G,N,52,48.56363,LM
Nominal_area,1,1000000,99A86,47.59,217.42,1,L,442.2,24.25,1,G,N,52,48.5797,MS
Nominal_area,1,1000000,99A87,39.78,4.31,1,L,189.8,24.89,1,E,N,99,45.9211,RV
Nominal_area,1,1000000,99A87,39.78,315.39,1,L,189.8,25.94,1,E,N,91,46.05068,RV
Nominal_area,1,1000000,99A87,39.78,269.73,1,L,189.8,27.34,1,E,N,91,46.163,RV
Nominal_area,1,1000000,99A87,39.78,409.36,2,L,189.8,29.36,2,E,N,91,46.30341,RV
Nominal_area,1,1000000,99A87,39.78,94.1,1,L,189.8,29.73,1,E,N,91,46.30341,RV
Nominal_area,1,1000000,99A87,39.78,325.49,1,L,483.3,37.29,1,E,N,79,46.92421,TP
Nominal_area,1,1000000,99A88,40.08,663.96,2,L,215.4,63.18,2,E,N,26,48.84175,RV
Nominal_area,1,1000000,99A88,40.08,94.62,1,L,508.9,69.13,1,E,N,23,49.25089,TP
Nominal_area,1,1000000,99A88,40.08,218.7,1,L,508.9,70.76,1,E,N,23,49.34529,TP
Nominal_area,1,1000000,99A88,40.08,365.25,2,L,215.4,71.14,2,E,N,23,49.43766,RV
Nominal_area,1,1000000,99A88,40.08,130.65,1,L,508.9,71.36,1,E,N,23,49.43766,TP
Nominal_area,1,1000000,99A88,40.08,84.73,1,L,215.4,72.19,1,E,N,23,49.43766,RV
Nominal_area,1,1000000,99A88,40.08,336.93,1,L,508.9,72.26,1,E,N,23,49.43766,TP
Nominal_area,1,1000000,99A88,40.08,512.2,1,L,215.4,73.01,1,E,N,23,49.55352,RV
Nominal_area,1,1000000,99A88,40.08,311.51,1,L,215.4,73.24,1,E,N,23,49.55352,RV
Nominal_area,1,1000000,99A88,40.08,165.03,2,L,215.4,74,2,E,N,23,49.55352,RV
Nominal_area,1,1000000,99A88,40.08,204.43,1,L,508.9,74.13,1,E,N,23,49.55352,TP
Nominal_area,1,1000000,99A88,40.08,332.43,2,L,215.4,74.28,2,E,N,23,49.55352,RV
Nominal_area,1,1000000,99A88,40.08,507.05,1,L,215.4,74.64,1,E,N,23,49.6388,RV
Nominal_area,1,1000000,99A88,40.08,21.19,3,L,508.9,74.66,3,E,N,23,49.6388,TP
Nominal_area,1,1000000,99A88,40.08,340.38,1,L,215.4,75.18,1,E,N,23,49.6388,RV
Nominal_area,1,1000000,99A88,40.08,107.46,2,L,508.9,75.33,2,E,N,23,49.6388,TP
Nominal_area,1,1000000,99A89,10.21,325.45,1,L,215.4,75.88,1,E,N,22,49.72831,RV
Nominal_area,1,1000000,99A89,10.21,361.24,1,L,215.4,75.93,1,E,N,22,49.72831,RV
Nominal_area,1,1000000,99A89,10.21,14.69,1,L,215.4,76.26,1,E,N,22,49.72831,RV
Nominal_area,1,1000000,99A89,10.21,39.93,1,L,534.2,79.06,1,E,N,22,49.72831,TP
Nominal_area,1,1000000,99A89,10.21,109.69,1,L,240.7,79.09,1,E,N,22,49.72831,RV
Nominal_area,1,1000000,99A89,10.21,194.48,2,L,240.7,79.13,2,E,N,22,49.72831,RV
Nominal_area,1,1000000,99A89,10.21,220.42,1,L,240.7,79.56,1,E,N,22,49.72831,RV
Nominal_area,1,1000000,99A90,34.76,333.14,1,L,246.1,92.99,1,G,Y,6,50.5684,RV
Nominal_area,1,1000000,99A90,34.76,370.46,1,L,246.1,93.19,1,G,Y,6,50.5684,RV
Nominal_area,1,1000000,99A90,34.76,225.27,1.5,L,539.6,93.64,2,G,Y,6,50.5684,TP
Nominal_area,1,1000000,99A90,34.76,329.15,1,L,539.6,94.91,1,G,Y,6,50.56096,TP
Nominal_area,1,1000000,99A90,34.76,10.64,1,L,539.6,97.99,1,G,Y,6,50.54879,TP
Nominal_area,1,1000000,99A90,34.76,5.33,2,L,539.6,98.16,2,G,Y,6,50.54879,TP
Nominal_area,1,1000000,99A90,34.76,49.95,1,L,539.6,98.43,1,G,Y,6,50.54879,TP
Nominal_area,1,1000000,99A90,34.76,354.8,1,L,246.1,100.18,1,G,Y,22,50.52108,RV
Nominal_area,1,1000000,99A90,34.76,275.47,1,L,539.6,100.84,1,G,Y,22,50.52108,TP
Nominal_area,1,1000000,99A90,34.76,68.52,1,L,539.6,101.71,1,G,Y,22,50.50539,TP
Nominal_area,1,1000000,99A90,34.76,231.08,1,L,246.1,103.79,1,G,Y,22,50.47354,RV
Nominal_area,1,1000000,99A90,34.76,187.48,1,L,539.6,104.19,1,G,Y,22,50.47354,TP
Nominal_area,1,1000000,99A90,34.76,321.97,2,L,246.1,105.06,2,G,Y,22,50.47354,RV
Nominal_area,1,1000000,99A90,34.76,459.85,1,L,246.1,105.13,1,G,Y,22,50.47354,RV
Nominal_area,1,1000000,99A90,34.76,496.76,1,L,246.1,105.34,1,G,Y,22,50.47354,RV
Nominal_area,1,1000000,99A90,34.76,272.4,2,L,246.1,106.43,2,G,Y,22,50.4445,RV
Nominal_area,1,1000000,99A90,34.76,143.98,1,L,539.6,106.61,1,G,Y,22,50.4445,TP
Nominal_area,1,1000000,99A90,34.76,5.79,1,L,539.6,107.31,1,G,Y,22,50.4445,TP
Nominal_area,1,1000000,99A90,34.76,325.49,1,L,539.6,107.31,1,G,Y,22,50.4445,TP
Nominal_area,1,1000000,99A90,34.76,40.15,1,L,539.6,110.38,1,G,Y,23,50.37698,TP
Nominal_area,1,1000000,99A90,34.76,175.98,1,L,539.6,112.94,1,G,Y,23,50.33556,TP
Nominal_area,1,1000000,99A90,34.76,199.56,2,L,539.6,114.69,2,G,Y,23,50.28925,TP
Nominal_area,1,1000000,99A90,34.76,192.06,1,L,539.6,114.91,1,G,Y,23,50.28925,TP
Nominal_area,1,1000000,99A90,34.76,403.39,2,L,246.1,115.51,2,G,Y,23,50.28925,RV
Nominal_area,1,1000000,99A90,34.76,25.39,1,L,539.6,115.71,1,G,Y,23,50.28925,TP
Nominal_area,1,1000000,99A90,34.76,141.1,3,L,539.6,116.01,3,G,Y,23,50.28925,TP
Nominal_area,1,1000000,99A90,34.76,496.76,3,L,246.1,116.09,3,G,Y,23,50.28925,RV
Nominal_area,1,1000000,99A90,34.76,459.85,1,L,246.1,116.16,1,G,Y,23,50.28925,RV
Nominal_area,1,1000000,99A90,34.76,142.68,1,L,539.6,116.69,1,G,Y,23,50.24041,TP
Nominal_area,1,1000000,99A90,34.76,353.21,2,L,246.1,118.26,2,G,Y,23,50.24041,RV
Nominal_area,1,1000000,99A91,29.88,238.68,1,L,567.9,127.51,1,G,Y,26,49.95656,TP
Nominal_area,1,1000000,99A91,29.88,109.84,1,L,567.9,135.61,1,G,Y,31,49.75246,TP
Nominal_area,1,1000000,99A91,29.88,147.69,1,L,567.9,135.81,1,G,Y,31,49.68619,TP
Nominal_area,1,1000000,99A91,29.88,428.44,2,L,567.9,139.81,2,G,Y,43,49.60082,TP
Nominal_area,1,1000000,99A91,29.88,276.57,1,L,567.9,140.73,1,G,Y,43,49.52317,TP
Nominal_area,1,1000000,99A91,29.88,373.27,2,L,274.1,142.58,2,G,Y,43,49.43596,RV
Nominal_area,1,1000000,99A91,29.88,66.54,1,L,567.9,148.09,1,G,Y,61,49.07081,TP
Nominal_area,1,1000000,99A91,29.88,212.25,2,L,593.2,151.56,2,G,Y,61,49.07081,TP
Nominal_area,1,1000000,99A92,43.22,21.67,1,L,593.2,153.83,1,G,Y,61,48.98087,TP
Nominal_area,1,1000000,99A92,43.22,397.33,2,L,299.7,155.86,2,G,Y,61,48.86647,RV
Nominal_area,1,1000000,99A92,43.22,494.73,1,L,593.2,157.61,1,G,Y,79,48.76947,TP
Nominal_area,1,1000000,99A92,43.22,263.06,1,L,593.2,159.21,1,G,Y,79,48.76947,TP
Nominal_area,1,1000000,99A92,43.22,501.91,1,L,593.2,160.41,1,G,Y,79,48.65519,TP
Nominal_area,1,1000000,99A92,43.22,434.77,1,L,593.2,160.81,1,G,Y,79,48.65519,TP
Nominal_area,1,1000000,99A92,43.22,325.46,1,L,299.7,160.91,1,G,Y,79,48.65519,RV
Nominal_area,1,1000000,99A92,43.22,377.7,2,L,299.7,165.24,2,G,Y,79,48.4635,RV
Nominal_area,1,1000000,99A92,43.22,353.21,1,L,299.7,171.49,1,G,Y,91,48.10213,RV
Nominal_area,1,1000000,99A92,43.22,569.04,1,L,593.2,173.93,1,G,Y,91,47.88416,TP
Nominal_area,1,1000000,99A92,43.22,450.09,1,L,593.2,174.94,1,G,Y,91,47.88416,TP
Nominal_area,1,1000000,99A92,43.22,161.63,1,L,593.2,175.51,1,G,Y,91,47.88416,TP
Nominal_area,1,1000000,99A92,43.22,95.23,1,L,593.2,176.41,1,G,Y,91,47.74036,TP
Nominal_area,1,1000000,99A92,43.22,453.14,1,L,593.2,181.96,1,G,Y,99,47.48349,TP
Nominal_area,1,1000000,99A93,35,142.98,3,R,370.6,26.29,3,E,Y,89,47.50332,LM
Nominal_area,1,1000000,99A93,35,120.84,1,R,548.4,30.38,1,E,Y,77,47.83135,SW
Nominal_area,1,1000000,99A94,35.51,309.33,2,R,574.3,55.53,2,E,Y,36,49.30591,SW
Nominal_area,1,1000000,99A94,35.51,31,1,R,574.3,55.61,1,E,Y,36,49.30591,SW
Nominal_area,1,1000000,99A94,35.51,75.55,1,R,574.3,64.15,1,E,Y,28,49.82866,SW
Nominal_area,1,1000000,99A95,7.98,189.32,1,R,574.3,73.98,1,E,Y,14,50.25531,SW
Nominal_area,1,1000000,99A95,7.98,213.32,1,R,421.9,78.8,1,E,Y,14,50.44134,LM
Nominal_area,1,1000000,99A95,7.98,433.43,1,R,599.7,79.01,1,E,Y,14,50.44134,SW
Nominal_area,1,1000000,99A96,34.51,249.08,1,R,603.2,92.36,1,E,Y,0,50.46041,SW
Nominal_area,1,1000000,99A96,34.51,403.82,1,R,603.2,97.19,1,E,Y,26,50.3603,SW
Nominal_area,1,1000000,99A96,34.51,292.06,1,R,603.2,97.63,1,E,Y,26,50.3603,SW
Nominal_area,1,1000000,99A96,34.51,1.72,1,R,425.4,97.68,1,E,Y,26,50.3084,LM
Nominal_area,1,1000000,99A96,34.51,99.35,1,R,603.2,98.48,1,E,Y,26,50.3084,SW
Nominal_area,1,1000000,99A96,34.51,93.98,4,R,603.2,99.78,3,E,Y,26,50.24866,SW
Nominal_area,1,1000000,99A96,34.51,88.56,1,R,603.2,100.21,1,E,Y,26,50.24866,SW
Nominal_area,1,1000000,99A96,34.51,22.75,1,R,603.2,100.34,1,E,Y,26,50.24866,SW
Nominal_area,1,1000000,99A96,34.51,126.01,1,R,603.2,100.55,1,E,Y,26,50.24866,SW
Nominal_area,1,1000000,99A96,34.51,214.44,1,R,425.4,100.58,1,E,Y,26,50.24866,LM
Nominal_area,1,1000000,99A96,34.51,132.72,1,R,603.2,101,1,E,Y,26,50.24866,SW
Nominal_area,1,1000000,99A96,34.51,331.75,1,R,603.2,101.11,1,E,Y,26,50.24866,SW
Nominal_area,1,1000000,99A96,34.51,424.1,1,R,603.2,106.28,1,E,Y,32,50.06251,SW
Nominal_area,1,1000000,99A96,34.51,0.78,1,R,425.4,108.41,1,E,Y,32,49.98823,LM
Nominal_area,1,1000000,99A96,34.51,76.92,1,R,425.4,108.46,1,E,Y,32,49.98823,LM
Nominal_area,1,1000000,99A96,34.51,483.37,1,R,603.2,115.28,1,E,Y,36,49.76341,SW
Nominal_area,1,1000000,99A97,29.78,287.78,2,R,452.4,128.68,2,E,Y,44,49.16715,LM
Nominal_area,1,1000000,99A97,29.78,347.19,1,R,630.2,141.68,1,E,Y,66,48.55091,SW
Nominal_area,1,1000000,99A97,29.78,65.11,1,R,630.2,142.41,1,E,Y,66,48.55091,SW
Nominal_area,1,1000000,99A97,29.78,11.25,1,R,630.2,143.53,1,E,Y,66,48.452,SW
Nominal_area,1,1000000,99A97,29.78,262.66,1,R,656.1,149.54,1,E,Y,66,48.10331,SW
Nominal_area,1,1000000,99A98,25.05,36,1,R,656.1,153.18,1,E,Y,82,47.90448,SW
Nominal_area,1,1000000,99A98,25.05,19.84,1,R,656.1,153.33,1,E,Y,82,47.90448,SW
Nominal_area,1,1000000,99A98,25.05,80.3,1,R,478.3,157.5,1,E,Y,82,47.64158,LM
Nominal_area,1,1000000,99A98,25.05,161.06,1,R,656.1,158.81,1,E,Y,82,47.4989,SW
Nominal_area,1,1000000,99A98,25.05,35,1,R,478.3,166.48,1,E,Y,96,47.10506,LM
Nominal_area,1,1000000,99A98,25.05,104.8,1,R,478.3,166.53,1,E,Y,96,47.10506,LM
Nominal_area,1,1000000,99A98,25.05,8.24,1,R,656.1,166.96,1,E,Y,96,46.99038,SW
Nominal_area,1,1000000,99A103,69.62,355.31,1,R,656.1,171.13,1,E,Y,100,15.06094,RV
Nominal_area,1,1000000,99A99,63.18,4.46,1,L,513.4,16.65,1,E,N,99,25.75587,RD
Nominal_area,1,1000000,99A99,63.18,170.84,1,R,338.2,22.21,1,E,Y,100,38.14569,RV
Nominal_area,1,1000000,99A99,63.18,238.67,1,L,631.8,25.53,1,E,N,100,37.96203,TP
Nominal_area,1,1000000,99A99,63.18,52.92,1,R,490.7,32.91,1,E,Y,100,37.09457,MH
Nominal_area,1,1000000,99A99,63.18,17.96,1,L,631.8,34.53,1,E,N,100,36.8716,TP
Nominal_area,1,1000000,99A99,63.18,327.74,1,L,631.8,35.25,1,E,N,100,36.8716,TP
Nominal_area,1,1000000,99A99,63.18,339.41,1,L,513.4,35.84,1,E,N,100,36.8716,RD
Nominal_area,1,1000000,99A99,63.18,111.44,1,L,657.2,44.25,1,E,N,100,35.88014,TP
Nominal_area,1,1000000,99A100,63.37,196.67,2,R,363.7,50.33,2,E,Y,97,35.36734,RV
Nominal_area,1,1000000,99A100,63.37,259.5,1,R,363.7,53.48,1,E,Y,97,34.95728,RV
Nominal_area,1,1000000,99A103,69.62,219.28,1,R,423.4,116.58,1,E,N,100,29.18521,RV
Nominal_area,1,1000000,99A103,69.62,126.45,3,L,716.9,130.21,3,E,Y,100,27.97162,TP
Nominal_area,1,1000000,99A103,69.62,202.37,1,L,598.5,137.83,1,E,Y,100,15.06094,RD
Nominal_area,1,1000000,99A112,37.73,72.79,1,R,368.8,39.05,1,E,Y,86,40.00597,RD
Nominal_area,1,1000000,99A104,27.5,54.15,1,R,740.2,40.36,1,E,Y,86,40.80328,TP
Nominal_area,1,1000000,99A104,27.5,180.75,1,R,368.8,40.45,1,E,Y,86,40.80328,HA
Nominal_area,1,1000000,99A104,27.5,236.05,1,R,368.8,40.86,1,E,Y,86,40.80328,HA
Nominal_area,1,1000000,99A104,27.5,236.61,1,R,740.2,41.98,1,E,Y,74,41.03295,TP
Nominal_area,1,1000000,99A104,27.5,71.04,1,R,368.8,42.21,1,E,Y,74,41.03295,HA
Nominal_area,1,1000000,99A104,27.5,228.97,1,R,368.8,43.43,1,E,Y,74,41.03295,HA
Nominal_area,1,1000000,99A104,27.5,328.16,1,R,368.8,45.36,1,E,Y,74,41.26183,HA
Nominal_area,1,1000000,99A104,27.5,138.13,1,R,368.8,46.88,1,E,Y,74,41.46218,HA
Nominal_area,1,1000000,99A104,27.5,184.99,1,R,368.8,48.36,1,E,Y,74,41.6282,HA
Nominal_area,1,1000000,99A104,27.5,67.4,1,R,368.8,48.65,1,E,Y,74,41.6282,HA
Nominal_area,1,1000000,99A104,27.5,212.28,1,R,368.8,49.41,1,E,Y,74,41.6282,HA
Nominal_area,1,1000000,99A104,27.5,331.75,1,R,368.8,49.6,1,E,Y,74,41.6282,HA
Nominal_area,1,1000000,99A104,27.5,39.36,1,R,368.8,51.58,1,E,Y,60,41.86718,HA
Nominal_area,1,1000000,99A104,27.5,122.44,1,R,368.8,51.8,1,E,Y,60,41.86718,HA
Nominal_area,1,1000000,99A104,27.5,94.19,1,R,368.8,52.95,1,E,Y,60,42.07768,HA
Nominal_area,1,1000000,99A104,27.5,139.02,1,R,368.8,56.6,1,E,Y,60,42.51775,HA
Nominal_area,1,1000000,99A104,27.5,71.63,1,R,368.8,56.93,1,E,Y,60,42.51775,HA
Nominal_area,1,1000000,99A104,27.5,159.54,1,R,740.2,59,1,E,Y,60,42.73729,TP
Nominal_area,1,1000000,99A104,27.5,37.71,2,R,368.8,61.71,2,E,Y,50,42.92376,HA
Nominal_area,1,1000000,99A105,34.74,260.48,1,R,368.8,63.26,1,E,Y,50,43.05789,HA
Nominal_area,1,1000000,99A105,34.74,230.84,1,R,766.2,66.96,1,E,Y,50,43.05789,TP
Nominal_area,1,1000000,99A105,34.74,158.73,1,R,394.8,67.1,1,E,Y,50,43.05789,HA
Nominal_area,1,1000000,99A105,34.74,266.42,2,R,394.8,67.95,2,E,Y,50,43.64023,HA
Nominal_area,1,1000000,99A105,34.74,209.95,1,R,766.2,69.06,1,E,Y,50,43.64023,TP
Nominal_area,1,1000000,99A105,34.74,87.94,1,R,394.8,74.91,1,E,Y,42,44.22377,HA
Nominal_area,1,1000000,99A105,34.74,238.66,2,R,394.8,75.25,2,E,Y,42,44.22377,HA
Nominal_area,1,1000000,99A105,34.74,277.4,1,R,394.8,77.03,1,E,Y,42,44.38175,HA
Nominal_area,1,1000000,99A105,34.74,309.49,1,R,394.8,77.48,1,E,Y,42,44.38175,HA
Nominal_area,1,1000000,99A105,34.74,277.54,1,R,394.8,78.18,1,E,Y,42,44.38175,HA
Nominal_area,1,1000000,99A105,34.74,51.6,1,R,394.8,79,1,E,Y,42,44.61226,HA
Nominal_area,1,1000000,99A105,34.74,3.12,2,R,394.8,82,2,E,Y,27,44.76868,HA
Nominal_area,1,1000000,99A105,34.74,385.16,1,R,394.8,82.25,1,E,Y,27,44.76868,HA
Nominal_area,1,1000000,99A105,34.74,251.68,1,R,766.2,82.53,1,E,Y,27,44.99975,TP
Nominal_area,1,1000000,99A105,34.74,391.07,2,R,394.8,83.08,2,E,Y,27,44.99975,HA
Nominal_area,1,1000000,99A105,34.74,59.3,5,R,394.8,83.26,3,E,Y,27,44.99975,HA
Nominal_area,1,1000000,99A105,34.74,99.43,1,R,394.8,83.46,1,E,Y,27,44.99975,HA
Nominal_area,1,1000000,99A105,34.74,302.31,1,R,394.8,83.81,1,E,Y,27,44.99975,HA
Nominal_area,1,1000000,99A105,34.74,113.04,1,R,394.8,83.88,1,E,Y,27,44.99975,HA
Nominal_area,1,1000000,99A105,34.74,217.37,1,R,394.8,86.98,1,E,Y,27,45.33657,HA
Nominal_area,1,1000000,99A106,37.78,308.13,1,R,420.7,108.55,1,E,N,7,46.77388,HA
Nominal_area,1,1000000,99A106,37.78,53.26,1,R,420.7,109.01,1,E,N,30,46.88375,HA
Nominal_area,1,1000000,99A106,37.78,292.06,1,R,420.7,109.96,1,E,N,30,46.88375,HA
Nominal_area,1,1000000,99A106,37.78,40.6,1,R,420.7,110.38,1,E,N,30,46.88375,HA
Nominal_area,1,1000000,99A106,37.78,198.72,2,R,420.7,110.88,2,E,N,30,46.88375,HA
Nominal_area,1,1000000,99A106,37.78,144.32,2,R,420.7,114.83,2,E,N,30,47.03909,HA
Nominal_area,1,1000000,99A106,37.78,97.88,2,R,420.7,120.55,2,E,N,40,47.2484,HA
Nominal_area,1,1000000,99A106,37.78,388.4,1,R,420.7,120.96,1,E,N,40,47.2484,HA
Nominal_area,1,1000000,99A107,29.95,297.02,1,R,446.4,128.48,1,E,N,53,47.51743,HA
Nominal_area,1,1000000,99A107,29.95,244.47,1,R,446.4,128.8,1,E,N,53,47.51743,HA
Nominal_area,1,1000000,99A107,29.95,275.54,1,R,817.8,133.75,1,E,N,53,47.62389,TP
Nominal_area,1,1000000,99A107,29.95,257.22,1,R,446.4,136.5,1,E,N,53,47.72742,HA
Nominal_area,1,1000000,99A107,29.95,185.25,1,R,446.4,138.28,1,E,N,64,47.755,HA
Nominal_area,1,1000000,99A107,29.95,276.57,1,R,446.4,139.31,1,E,N,64,47.755,HA
Nominal_area,1,1000000,99A107,29.95,18,1,R,446.4,139.6,1,E,N,64,47.755,HA
Nominal_area,1,1000000,99A107,29.95,81.09,1,R,446.4,139.96,1,E,N,64,47.755,HA
Nominal_area,1,1000000,99A107,29.95,388.89,1,R,446.4,144.65,1,E,N,64,47.87288,HA
Nominal_area,1,1000000,99A107,29.95,250.37,1,R,446.4,146.6,1,E,N,77,47.92844,HA
Nominal_area,1,1000000,99A107,29.95,315.42,1,R,446.4,149.35,1,E,N,77,47.94375,HA
Nominal_area,1,1000000,99A108,70.14,153.05,1,R,627.5,2.28,1,G,N,93,38.60658,MF
Nominal_area,1,1000000,99A108,70.14,236.05,1,L,735.5,2.88,1,G,N,93,41.4475,HZ
Nominal_area,1,1000000,99A108,70.14,331.75,1,L,735.5,5.41,1,G,N,79,41.62106,HZ
Nominal_area,1,1000000,99A108,70.14,267.6,1,L,557.6,8.59,1,G,N,79,41.98208,YH
Nominal_area,1,1000000,99A108,70.14,152.18,1,L,735.5,8.66,1,G,N,79,41.98208,HZ
Nominal_area,1,1000000,99A108,70.14,411.29,1,L,735.5,9.03,1,G,N,79,41.98208,HZ
Nominal_area,1,1000000,99A108,70.14,9.08,2,R,627.5,9.64,2,G,N,79,41.98208,MF
Nominal_area,1,1000000,99A108,70.14,210,1,L,557.6,12.04,1,G,N,79,42.2974,YH
Nominal_area,1,1000000,99A108,70.14,215.21,1,L,735.5,12.16,1,G,N,79,42.2974,HZ
Nominal_area,1,1000000,99A108,70.14,171.77,1,L,735.5,12.18,1,G,N,79,42.2974,HZ
Nominal_area,1,1000000,99A108,70.14,297.4,1,L,557.6,12.2,1,G,N,79,42.2974,YH
Nominal_area,1,1000000,99A108,70.14,424.1,1,L,735.5,12.44,1,G,N,79,42.2974,HZ
Nominal_area,1,1000000,99A108,70.14,17.67,1,L,557.6,12.71,1,G,N,79,42.2974,YH
Nominal_area,1,1000000,99A108,70.14,93.12,1,R,627.5,12.84,1,G,N,79,42.2974,MF
Nominal_area,1,1000000,99A108,70.14,609.94,1,R,627.5,13.28,1,G,N,79,42.2974,MF
Nominal_area,1,1000000,99A108,70.14,536.72,1,R,767.8,13.54,1,G,N,79,42.2974,DT
Nominal_area,1,1000000,99A108,70.14,134.66,1,L,735.5,13.64,1,G,N,79,42.2974,HZ
Nominal_area,1,1000000,99A108,70.14,408.43,1,R,627.5,13.64,1,G,N,79,42.2974,MF
Nominal_area,1,1000000,99A108,70.14,9.32,1,L,557.6,13.94,1,G,N,68,42.51272,YH
Nominal_area,1,1000000,99A108,70.14,381.26,1,L,735.5,14.16,1,G,N,68,42.51272,HZ
Nominal_area,1,1000000,99A108,70.14,272.52,1,L,557.6,14.39,1,G,N,68,42.51272,YH
Nominal_area,1,1000000,99A108,70.14,480.41,1,R,627.5,15.48,1,G,N,68,42.51272,MF
Nominal_area,1,1000000,99A108,70.14,92.78,1,R,627.5,15.54,1,G,N,68,42.68846,MF
Nominal_area,1,1000000,99A108,70.14,130.36,1,L,557.6,15.58,1,G,N,68,42.68846,YH
Nominal_area,1,1000000,99A108,70.14,338.29,1,R,627.5,15.66,1,G,N,68,42.68846,MF
Nominal_area,1,1000000,99A108,70.14,81.68,1,L,735.5,15.83,1,G,N,68,42.68846,HZ
Nominal_area,1,1000000,99A108,70.14,9.92,1,L,735.5,15.88,1,G,N,68,42.68846,HZ
Nominal_area,1,1000000,99A108,70.14,123.78,1,L,557.6,16.01,1,G,N,68,42.68846,YH
Nominal_area,1,1000000,99A108,70.14,160.04,1.5,R,627.5,16.11,2,G,N,68,42.68846,MF
Nominal_area,1,1000000,99A108,70.14,139.49,1,L,735.5,16.18,1,G,N,68,42.68846,HZ
Nominal_area,1,1000000,99A108,70.14,640.81,1,L,735.5,16.5,1,G,N,68,42.68846,HZ
Nominal_area,1,1000000,99A108,70.14,92.56,2,L,557.6,17.11,2,G,N,68,42.68846,YH
Nominal_area,1,1000000,99A108,70.14,52.73,1,L,557.6,17.89,1,G,N,68,42.89701,YH
Nominal_area,1,1000000,99A108,70.14,293.27,1,L,557.6,18.04,1,G,N,68,42.89701,YH
Nominal_area,1,1000000,99A108,70.14,302.79,1,R,627.5,20,1,G,N,68,43.07812,MF
Nominal_area,1,1000000,99A108,70.14,267.38,1,R,627.5,20.51,1,G,N,68,43.07812,MF
Nominal_area,1,1000000,99A108,70.14,213.33,2,L,557.6,21.89,2,G,N,48,43.23896,YH
Nominal_area,1,1000000,99A108,70.14,210.47,1,L,557.6,22.19,1,G,N,48,43.23896,YH
Nominal_area,1,1000000,99A108,70.14,243.87,1,L,735.5,22.68,1,G,N,48,43.23896,HZ
Nominal_area,1,1000000,99A108,70.14,351.1,1,R,627.5,24.01,1,G,N,52,43.4188,MF
Nominal_area,1,1000000,99A109,76.33,266.83,2,L,583.2,33.13,2,G,N,39,44.34496,YH
Nominal_area,1,1000000,99A109,76.33,440.45,2,R,793.4,37.36,2,G,Y,39,44.71367,DT
Nominal_area,1,1000000,99A109,76.33,384.75,2,R,653.1,37.86,2,G,Y,39,44.71367,MF
Nominal_area,1,1000000,99A109,76.33,178.84,1,R,793.4,40.46,1,G,Y,34,45.06491,DT
Nominal_area,1,1000000,99A109,76.33,210.97,1,R,793.4,40.79,1,G,Y,34,45.06491,DT
Nominal_area,1,1000000,99A109,76.33,64.24,1,R,793.4,41.46,1,G,Y,34,45.06491,DT
Nominal_area,1,1000000,99A109,76.33,120.3,1,R,653.1,42.69,1,G,Y,34,45.21739,MF
Nominal_area,1,1000000,99A109,76.33,373.97,1,L,761.1,43.14,1,G,N,34,45.21739,HZ
Nominal_area,1,1000000,99A109,76.33,352.53,1,L,583.2,43.18,1,G,N,34,45.21739,YH
Nominal_area,1,1000000,99A109,76.33,74.33,1,L,583.2,43.38,1,G,N,34,45.35882,YH
Nominal_area,1,1000000,99A109,76.33,315.48,1,R,793.4,43.61,1,G,Y,34,45.35882,DT
Nominal_area,1,1000000,99A109,76.33,450.46,1,L,761.1,43.71,1,G,N,34,45.35882,HZ
Nominal_area,1,1000000,99A109,76.33,250.33,1,R,653.1,43.91,1,G,Y,34,45.35882,MF
Nominal_area,1,1000000,99A109,76.33,218.04,2,L,761.1,44.24,2,G,N,34,45.35882,HZ
Nominal_area,1,1000000,99A109,76.33,159.54,1,L,583.2,44.81,1,G,N,34,45.35882,YH
Nominal_area,1,1000000,99A109,76.33,177.78,1,L,583.2,44.83,1,G,N,34,45.35882,YH
Nominal_area,1,1000000,99A109,76.33,357.91,1,L,761.1,44.88,1,G,N,34,45.35882,HZ
Nominal_area,1,1000000,99A109,76.33,93.22,1,L,583.2,45.05,1,G,N,34,45.35882,YH
